1.170854271356784011e+03 1.381778819449664519e+00
1.178391959798995003e+03 1.375802972833304771e+00
1.185929648241205996e+03 1.371879098278337095e+00
1.193467336683417216e+03 1.370004588553459302e+00
1.201005025125628208e+03 1.370173255000008750e+00
1.208542713567839201e+03 1.372375604568671470e+00
1.216080402010050420e+03 1.376599102637054539e+00
1.223618090452261185e+03 1.382828421970864419e+00
1.231155778894472405e+03 1.391045678229191784e+00
1.238693467336683398e+03 1.401230652443417490e+00
1.246231155778894390e+03 1.413361000920540400e+00
1.253768844221105610e+03 1.427412453036332574e+00
1.261306532663316602e+03 1.443358997392927501e+00
1.268844221105527595e+03 1.461173056819658589e+00
1.276381909547738815e+03 1.480825652696288630e+00
1.283919597989949807e+03 1.502286559074696326e+00
1.291457286432160799e+03 1.525524447069271927e+00
1.298994974874372019e+03 1.550507019977934720e+00
1.306532663316582784e+03 1.577201139585816758e+00
1.314070351758794004e+03 1.605572944092130472e+00
1.321608040201004997e+03 1.635587958087976190e+00
1.329145728643215989e+03 1.667211194999304924e+00
1.336683417085427209e+03 1.700407252395162105e+00
1.344221105527638201e+03 1.735140400546556272e+00
1.351758793969849194e+03 1.771374664606496729e+00
1.359296482412060413e+03 1.809073900766712262e+00
1.366834170854271406e+03 1.848201866731505216e+00
1.374371859296482398e+03 1.888722286834487729e+00
1.381909547738693618e+03 1.930598912108904441e+00
1.389447236180904383e+03 1.973795575608228603e+00
1.396984924623115603e+03 2.018276243259347957e+00
1.404522613065326823e+03 2.064005060516894474e+00
1.412060301507537588e+03 2.110946395074194903e+00
1.419597989949748808e+03 2.159064875873019762e+00
1.427135678391959800e+03 2.208325428642324173e+00
1.434673366834170793e+03 2.258693308183544524e+00
1.442211055276382012e+03 2.310134127609174914e+00
1.449748743718593005e+03 2.362613884729595881e+00
1.457286432160803997e+03 2.416098985773077690e+00
1.464824120603015217e+03 2.470556266613300078e+00
1.472361809045226209e+03 2.525953011669308967e+00
1.479899497487437202e+03 2.582256970633409754e+00
1.487437185929648422e+03 2.639436373173879691e+00
1.494974874371859187e+03 2.697459941750679491e+00
1.502512562814070407e+03 2.756296902674773897e+00
1.510050251256281399e+03 2.815916995533695566e+00
1.517587939698492391e+03 2.876290481099016638e+00
1.525125628140703611e+03 2.937388147824600892e+00
1.532663316582914604e+03 2.999181317037844074e+00
1.540201005025125596e+03 3.061641846920143628e+00
1.547738693467336816e+03 3.124742135366960216e+00
1.555276381909547808e+03 3.188455121812390658e+00
1.562814070351758801e+03 3.252754288097987168e+00
1.570351758793969793e+03 3.317613658460525361e+00
1.577889447236181013e+03 3.383007798708964842e+00
1.585427135678392006e+03 3.448911814656305808e+00
1.592964824120602998e+03 3.515301349868128700e+00
1.600502512562813990e+03 3.582152582785400163e+00
1.608040201005025210e+03 3.649442223275690456e+00
1.615577889447236203e+03 3.717147508663444011e+00
1.623115577889447195e+03 3.785246199286593338e+00
1.630653266331658415e+03 3.853716573623689801e+00
1.638190954773869407e+03 3.922537423033114479e+00
1.645728643216080400e+03 3.991688046142821911e+00
1.653266331658291392e+03 4.061148242926593710e+00
1.660804020100502612e+03 4.130898308500760230e+00
1.668341708542713604e+03 4.200919026672330858e+00
1.675879396984924597e+03 4.271191663268081307e+00
1.683417085427135817e+03 4.341697959271609619e+00
1.690954773869346809e+03 4.412420123793682869e+00
1.698492462311557802e+03 4.483340826899574694e+00
1.706030150753768794e+03 4.554443192314979072e+00
1.713567839195980014e+03 4.625710790030948871e+00
1.721105527638191006e+03 4.697127628826846646e+00
1.728643216080401999e+03 4.768678148728210608e+00
1.736180904522612991e+03 4.840347213416416494e+00
1.743718592964824211e+03 4.912120102604277783e+00
1.751256281407035203e+03 4.983982504392046486e+00
1.758793969849246196e+03 5.055920507615975446e+00
1.766331658291457416e+03 5.127920594201540894e+00
1.773869346733668408e+03 5.199969631531891956e+00
1.781407035175879400e+03 5.272054864841408950e+00
1.788944723618090393e+03 5.344163909643453003e+00
1.796482412060301613e+03 5.416284744200750012e+00
1.804020100502512605e+03 5.488405702045706214e+00
1.811557788944723598e+03 5.560515464557709286e+00
1.819095477386934817e+03 5.632603053603657983e+00
1.826633165829145810e+03 5.704657824247457043e+00
1.834170854271356802e+03 5.776669457533305518e+00
1.841708542713567795e+03 5.848627953347886432e+00
1.849246231155779014e+03 5.920523623365055776e+00
1.856783919597990007e+03 5.992347084077120911e+00
1.864321608040200999e+03 6.064089249915652680e+00
1.871859296482411992e+03 6.135741326465067758e+00
1.879396984924623212e+03 6.207294803770961877e+00
1.886934673366834204e+03 6.278741449746121361e+00
1.894472361809045196e+03 6.350073303675250358e+00
1.902010050251256416e+03 6.421282669820589817e+00
1.909547738693467409e+03 6.492362111129533098e+00
1.917085427135678401e+03 6.563304443045288039e+00
1.924623115577889394e+03 6.634102727421212542e+00
1.932160804020100613e+03 6.704750266540035142e+00
1.939698492462311606e+03 6.775240597237511153e+00
1.947236180904522598e+03 6.845567485131644148e+00
1.954773869346733818e+03 6.915724918956671630e+00
1.962311557788944810e+03 6.985707105002483708e+00
1.969849246231155803e+03 7.055508461658677177e+00
1.977386934673366795e+03 7.125123614063221922e+00
1.984924623115578015e+03 7.194547388855015768e+00
1.992462311557789008e+03 7.263774809029908575e+00
2.000000000000000000e+03 7.332801088899431718e+00
